idx,construction_score,non_article_region_score,numeral_noun_region_score,just_noun_region_score,default_ann_corruption_score,default_ann_region_score,order_swap_corruption_score,order_swap_region_score,no_article_corruption_score,no_article_region_score,no_modifier_corruption_score,no_modifier_region_score,no_numeral_corruption_score,no_numeral_region_score
9070,-7.6499714851379395,-8.680252075195312,-8.141627311706543,-7.253475666046143,-6.4048051834106445,-6.4048051834106445,-7.115091323852539,-8.011954307556152,-8.15394401550293,-8.15394401550293,-6.488701820373535,-7.475319862365723,-7.480398178100586,-8.048309326171875
9071,-9.252082824707031,-11.159828186035156,-11.591679573059082,-10.210152626037598,-7.523582458496094,-7.523582458496094,-9.042000770568848,-10.882028579711914,-9.63661003112793,-9.63661003112793,-8.535280227661133,-11.038496017456056,-8.182594299316406,-10.722808837890623
9072,-9.663938522338867,-11.711371421813965,-12.421427726745604,-11.889138221740724,-8.526244163513184,-8.526244163513184,-9.252562522888184,-11.160467147827148,-10.460926055908203,-10.460926055908203,-9.349536895751951,-12.259881019592283,-8.487530708312988,-11.637618064880373
9073,-8.855018615722656,-10.630410194396973,-10.797552108764648,-8.621896743774414,-7.584532737731934,-7.584532737731934,-8.788339614868164,-10.543813705444336,-9.322559356689451,-9.322559356689451,-7.896223545074463,-10.079912185668944,-7.702674865722656,-9.302546501159668
9074,-9.716829299926758,-11.781892776489258,-12.527210235595703,-12.100703239440918,-9.055715560913086,-9.055715560913086,-9.81350326538086,-11.908388137817385,-10.980292320251465,-10.980292320251465,-9.261195182800291,-12.127368927001951,-8.810470581054688,-12.606438636779783
9075,-8.43651294708252,-9.665230751037598,-9.456555366516112,-7.707974433898926,-7.141317367553711,-7.141317367553711,-8.379661560058594,-9.592365264892578,-9.138710975646973,-9.138710975646973,-7.85902214050293,-9.302412986755373,-7.480396747589111,-8.048307418823242
9076,-8.329896926879883,-9.930246353149414,-10.191446304321287,-10.27843952178955,-5.854493141174316,-5.854493141174316,-6.796322822570801,-7.887791633605957,-8.77544116973877,-8.77544116973877,-6.424108982086182,-7.871739387512207,-7.893192291259766,-10.749748229980469
9077,-9.222600936889648,-11.120518684387209,-11.97685432434082,-13.84925651550293,-6.895628929138184,-6.895628929138184,-7.121339797973633,-8.321147918701172,-9.032894134521484,-9.032894134521484,-8.190906524658203,-10.52193546295166,-7.253714561462402,-8.829924583435059
9078,-8.286700248718262,-9.87505340576172,-10.11109733581543,-10.124913215637209,-6.421266078948975,-6.421266078948975,-6.849367141723633,-7.956206321716309,-9.068607330322266,-9.068607330322266,-5.992986679077148,-7.225055694580078,-7.517590522766113,-9.61607551574707
9079,-9.09389591217041,-10.951313018798828,-11.725488662719728,-13.353693962097168,-6.978824138641357,-6.978824138641357,-7.381787300109863,-8.66610050201416,-10.22581958770752,-10.22581958770752,-7.123289108276367,-8.920510292053223,-8.44550895690918,-12.41087245941162
9080,-6.69664192199707,-7.490323066711426,-6.853437423706055,-5.239052295684815,-5.333261489868164,-5.333261489868164,-6.119927406311035,-6.767696857452393,-8.074636459350586,-8.074636459350586,-5.729923248291016,-6.463615417480469,-6.769810676574707,-7.071272850036621
9081,-8.581501960754395,-10.268121719360352,-10.700700759887695,-11.46876049041748,-6.088109970092773,-6.088109970092773,-7.328808784484863,-8.595462799072266,-8.810663223266602,-8.810663223266602,-6.7244977951049805,-8.322322845458984,-7.899351119995117,-10.761356353759766
9082,-9.249519348144531,-11.158811569213867,-12.036734580993652,-14.140827178955078,-6.605618953704834,-6.605618953704834,-7.233022689819336,-8.467747688293457,-9.04299545288086,-9.04299545288086,-8.305978775024414,-10.69454574584961,-7.253942489624023,-8.827753067016602
9083,-8.598477363586426,-10.289549827575684,-10.734127044677734,-11.535449028015137,-6.442756175994873,-6.442756175994873,-7.15660572052002,-8.36626148223877,-8.962762832641602,-8.962762832641602,-6.245145320892334,-7.6032938957214355,-7.515350341796875,-9.620394706726074
9084,-9.170564651489258,-11.053539276123049,-11.878827095031738,-13.82501220703125,-7.347768783569336,-7.347768783569336,-8.00863265991211,-9.501893997192385,-10.018457412719728,-10.018457412719728,-7.310506343841553,-9.201335906982422,-8.44550895690918,-12.41087245941162
9085,-7.285121440887451,-8.225990295410156,-7.8336663246154785,-6.784178733825684,-5.713307857513428,-5.713307857513428,-6.783062934875488,-7.596617221832275,-8.216960906982422,-8.216960906982422,-6.488701820373535,-7.475319862365723,-6.766094207763672,-7.066579341888428
9086,-9.204660415649414,-11.0989990234375,-11.947017669677734,-11.318987846374512,-7.125411033630371,-7.125411033630371,-8.900956153869629,-10.6939697265625,-9.30759620666504,-9.30759620666504,-8.539813995361328,-11.045295715332031,-7.894248008728027,-10.7598295211792
9087,-9.213400840759276,-11.10825252532959,-11.958454132080078,-11.335648536682127,-7.007489204406738,-7.007489204406738,-8.447670936584473,-10.089717864990234,-8.292420387268066,-8.292420387268066,-9.35129165649414,-12.264307022094728,-7.254754066467285,-8.838605880737305
9088,-8.7888822555542,-10.542226791381836,-11.109416961669922,-9.637572288513184,-7.220709800720215,-7.220709800720215,-8.601424217224121,-10.294685363769531,-9.076276779174805,-9.076276779174805,-7.9005231857299805,-10.086360931396484,-7.515350341796875,-9.620394706726074
9089,-9.711271286010742,-11.77248191833496,-12.958011627197266,-13.3333158493042,-8.598186492919922,-8.598186492919922,-9.62779426574707,-11.661972045898438,-10.468389511108398,-10.468389511108398,-9.261195182800291,-12.127368927001951,-8.448389053344727,-12.40847110748291
9090,-8.16368293762207,-9.32239055633545,-9.293906211853027,-7.650228500366211,-6.418661594390869,-6.418661594390869,-8.0908784866333,-9.231386184692385,-8.598678588867188,-8.598678588867188,-7.859023094177246,-9.302413940429688,-6.762592315673828,-7.063084125518799
9091,-7.71354341506958,-8.210229873657227,-10.688490867614746,-11.314661979675291,-5.42604923248291,-5.42604923248291,-6.423588275909424,-7.147273063659668,-7.165024757385254,-7.165024757385254,-6.422113418579102,-7.870539665222168,-7.145878791809082,-11.39076328277588
9092,-8.323867797851562,-8.973134994506836,-12.214295387268066,-14.366727828979492,-6.892078876495361,-6.892078876495361,-7.073954582214356,-7.961128234863281,-8.484662055969238,-8.484662055969238,-8.191184043884277,-10.524107933044434,-7.579283714294434,-13.126397132873535
9093,-7.5275373458862305,-7.97772216796875,-10.2257719039917,-10.375489234924316,-5.520393371582031,-5.520393371582031,-6.231868743896484,-6.907623767852783,-6.952660083770752,-6.952660083770752,-5.991788387298584,-7.225052356719971,-7.037072658538818,-10.957554817199709
9094,-7.839510440826416,-8.367605209350586,-11.002399444580078,-11.927736282348633,-6.250960350036621,-6.250960350036621,-6.596412181854248,-7.363203048706055,-7.881883144378662,-7.881883144378662,-7.123289108276367,-8.920509338378906,-7.6126885414123535,-13.258002281188965
9095,-6.294436931610107,-6.407898902893066,-6.857956886291504,-5.248403072357178,-4.805709362030029,-4.805709362030029,-5.576669692993164,-5.986233711242676,-6.316619873046875,-6.316619873046875,-5.729923248291016,-6.463614463806152,-6.552168846130371,-7.784045219421387
9096,-7.823446273803711,-8.347524642944336,-10.962238311767578,-10.76041316986084,-5.369072914123535,-5.369072914123535,-6.537655353546143,-7.290753364562988,-7.210838794708252,-7.210838794708252,-6.7244977951049805,-8.322322845458984,-7.144555568695068,-11.387486457824709
9097,-8.508489608764648,-9.203828811645508,-12.674846649169922,-14.185629844665527,-6.763225555419922,-6.763225555419922,-7.171814918518066,-8.08255672454834,-8.240395545959473,-8.240395545959473,-8.305978775024414,-10.69454574584961,-7.582169055938721,-13.1359224319458
9098,-7.894656658172607,-8.436538696289062,-11.140264511108398,-11.11646556854248,-5.391468524932861,-5.391468524932861,-6.379759311676025,-7.0933837890625,-7.042407512664795,-7.042407512664795,-6.245145320892334,-7.6032938957214355,-7.037447452545166,-10.957036018371582
9099,-7.917368412017822,-8.464927673339844,-11.197044372558594,-11.230024337768556,-6.230817794799805,-6.230817794799805,-6.800662517547607,-7.61851692199707,-7.793362140655518,-7.793362140655518,-7.310506343841553,-9.201335906982422,-7.609086513519287,-13.245601654052734
9100,-6.7728271484375,-6.981966495513916,-7.8147358894348145,-6.140071868896484,-4.888384819030762,-4.888384819030762,-5.82166862487793,-6.280153274536133,-6.558926105499268,-6.558926105499268,-6.488701820373535,-7.475319862365723,-6.552168846130371,-7.784045219421387
9101,-8.276717185974121,-8.914113998413086,-12.095416069030762,-10.27603816986084,-6.12563419342041,-6.12563419342041,-7.743381023406982,-8.796914100646973,-7.814505100250244,-7.814505100250244,-8.5352783203125,-11.038494110107422,-7.14587926864624,-11.39076328277588
9102,-8.402915954589844,-9.071861267089844,-12.410911560058594,-10.907029151916504,-6.858031272888184,-6.858031272888184,-8.025548934936523,-9.149724006652832,-8.64941120147705,-8.64941120147705,-9.347940444946287,-12.257486343383787,-7.582169055938721,-13.1359224319458
9103,-8.244256973266602,-8.873538970947266,-12.014265060424805,-10.113736152648926,-5.916650772094727,-5.916650772094727,-7.567478179931641,-8.577035903930664,-7.693610191345215,-7.693610191345215,-7.896223545074463,-10.079912185668944,-7.037447452545166,-10.957036018371582
9104,-8.45633316040039,-9.138633728027344,-12.54445457458496,-11.174116134643556,-7.141104698181152,-7.141104698181152,-8.190142631530762,-9.355466842651367,-8.909697532653809,-8.909697532653809,-9.261195182800291,-12.127368927001951,-7.6126885414123535,-13.258002281188965
9105,-7.701049327850342,-8.095832824707031,-9.67117977142334,-7.549373149871826,-5.470554828643799,-5.470554828643799,-6.913967132568359,-7.590991497039795,-7.0715155601501465,-7.0715155601501465,-7.859463691711426,-9.304198265075684,-6.552168846130371,-7.784045219421387
9106,-9.586848258972168,-11.606586456298828,-10.49346160888672,-11.593451499938965,-8.763591766357422,-8.763591766357422,-8.802684783935547,-10.560630798339844,-9.70486545562744,-9.70486545562744,-6.422113418579102,-7.870539665222168,-10.300790786743164,-13.539974212646484
9107,-10.288969039916992,-12.54234218597412,-11.896737098693848,-14.41481113433838,-9.660351753234863,-9.660351753234863,-9.298053741455078,-11.22112274169922,-11.170408248901367,-11.170408248901367,-8.190906524658203,-10.521936416625977,-10.098194122314451,-12.932183265686035
9108,-9.344192504882812,-11.28264045715332,-10.007184028625488,-10.63570499420166,-8.304557800292969,-8.304557800292969,-8.503524780273438,-10.161617279052734,-9.400762557983398,-9.400762557983398,-5.991788387298584,-7.225052356719971,-9.735017776489258,-11.84265422821045
9109,-9.83110809326172,-11.93186092376709,-10.9810152053833,-12.583367347717283,-9.58411979675293,-9.58411979675293,-8.703410148620605,-10.428264617919922,-10.624659538269045,-10.624659538269045,-7.123289108276367,-8.920510292053223,-10.242443084716797,-13.364928245544434
9110,-7.872941493988037,-8.959267616271973,-7.334745407104492,-6.305381774902344,-7.113412857055664,-7.113412857055664,-7.483123302459717,-8.471692085266113,-8.320831298828125,-8.320831298828125,-5.726189613342285,-6.459832191467285,-8.750024795532227,-8.818849563598633
9111,-9.450209617614746,-11.42399787902832,-10.219219207763672,-11.217875480651855,-8.691232681274414,-8.691232681274414,-8.816082954406738,-10.578495979309082,-9.351438522338867,-9.351438522338867,-6.7244977951049805,-8.322322845458984,-10.300790786743164,-13.539974212646484
9112,-10.078286170959473,-12.261432647705078,-11.475372314453123,-13.730180740356444,-9.475598335266112,-9.475598335266112,-9.162031173706056,-11.039759635925291,-10.814066886901855,-10.814066886901855,-8.305978775024414,-10.69454574584961,-10.098194122314451,-12.932183265686035
9113,-9.419154167175291,-11.38258934020996,-10.15710735321045,-11.093650817871094,-8.382881164550781,-8.382881164550781,-8.567573547363281,-10.247148513793944,-9.260416984558104,-9.260416984558104,-6.245145320892334,-7.6032938957214355,-9.735017776489258,-11.84265422821045
9114,-9.635151863098145,-11.670587539672852,-10.589103698730469,-11.95764446258545,-9.64846134185791,-9.64846134185791,-9.098706245422363,-10.955326080322266,-10.316935539245604,-10.316935539245604,-7.310506343841553,-9.201335906982422,-10.242443084716797,-13.364928245544434
9115,-8.10968017578125,-9.254888534545898,-7.72866678237915,-6.9827189445495605,-7.400489807128906,-7.400489807128906,-7.716009616851807,-8.762700080871582,-8.337855339050293,-8.337855339050293,-6.488701820373535,-7.475319862365723,-8.750024795532227,-8.818848609924316
9116,-10.60105037689209,-12.958451271057127,-12.52090072631836,-13.153059005737305,-8.999040603637695,-8.999040603637695,-10.332025527954102,-12.600947380065918,-10.742124557495115,-10.742124557495115,-8.5352783203125,-11.038494110107422,-10.300790786743164,-13.539974212646484
9117,-10.581636428833008,-12.932564735412598,-12.48207187652588,-13.075400352478027,-9.879566192626951,-9.879566192626951,-10.355201721191406,-12.63065242767334,-11.507033348083496,-11.507033348083496,-9.347940444946287,-12.257486343383787,-10.098194122314451,-12.932183265686035
9118,-10.147698402404783,-12.353981971740724,-11.61419677734375,-11.33965015411377,-8.770411491394043,-8.770411491394043,-10.11294174194336,-12.30883502960205,-10.241910934448242,-10.241910934448242,-7.896223545074463,-10.079912185668944,-9.735017776489258,-11.842655181884766
9119,-10.76820182800293,-13.181319236755373,-12.85520362854004,-13.821662902832031,-10.66074562072754,-10.66074562072754,-10.867020606994627,-13.313076972961426,-11.941390991210938,-11.941390991210938,-9.261195182800291,-12.127368927001951,-10.242443084716797,-13.364928245544434
9120,-9.067237854003906,-10.452138900756836,-9.325240135192873,-8.039979934692383,-7.719342231750488,-7.719342231750488,-8.637456893920898,-9.914609909057615,-9.227359771728516,-9.227359771728516,-7.85902214050293,-9.302412986755373,-8.750024795532227,-8.818849563598633
9121,-9.18678092956543,-11.072758674621582,-11.163260459899902,-12.889301300048828,-6.540308952331543,-6.540308952331543,-7.540692329406738,-8.877973556518555,-9.32464599609375,-9.32464599609375,-6.424108982086182,-7.871739387512207,-8.600016593933105,-11.379449844360352
9122,-10.090494155883787,-12.277709007263184,-12.97068691253662,-16.504154205322266,-8.866779327392578,-8.866779327392578,-8.631340026855469,-10.332170486450195,-11.13902473449707,-11.13902473449707,-8.190906524658203,-10.521936416625977,-9.331765174865724,-13.574694633483888
9123,-8.831910133361816,-10.599597930908203,-10.453519821166992,-11.469820022583008,-6.845541954040527,-6.845541954040527,-7.369096755981445,-8.64918041229248,-9.16567611694336,-9.16567611694336,-5.992986679077148,-7.225055694580078,-8.353297233581543,-10.639289855957031
9124,-9.761564254760742,-11.839136123657228,-12.312828063964844,-15.188435554504396,-8.035383224487305,-8.035383224487305,-8.073572158813477,-9.588480949401855,-10.786076545715332,-10.786076545715332,-7.119966506958008,-8.917318344116211,-9.645336151123049,-14.51540756225586
9125,-7.516214370727539,-8.513055801391602,-7.720156669616699,-6.8616251945495605,-6.231410980224609,-6.231410980224609,-6.805185317993164,-7.624269485473633,-8.305343627929688,-8.305343627929688,-5.729923248291016,-6.463615417480469,-8.035282135009766,-8.86026382446289
9126,-9.2765531539917,-11.19245433807373,-11.34280490875244,-12.762855529785156,-6.652146339416504,-6.652146339416504,-7.953958511352539,-9.428995132446287,-9.484731674194336,-9.484731674194336,-6.7244977951049805,-8.322322845458984,-8.600016593933105,-11.379449844360352
9127,-10.03220272064209,-12.19998836517334,-12.85410499572754,-15.785456657409668,-8.94182014465332,-8.94182014465332,-8.71055793762207,-10.437795639038086,-11.179519653320312,-11.179519653320312,-8.305978775024414,-10.69454574584961,-9.331765174865724,-13.574694633483888
9128,-9.158072471618652,-11.034481048583984,-11.105844497680664,-12.288934707641602,-6.957625389099121,-6.957625389099121,-7.690433502197266,-9.077629089355469,-9.595329284667969,-9.595329284667969,-6.245145320892334,-7.6032938957214355,-8.353297233581543,-10.639289855957031
9129,-9.640892028808594,-11.678643226623535,-12.074136734008787,-14.167350769042969,-8.055037498474121,-8.055037498474121,-8.724017143249512,-10.455740928649902,-10.67519474029541,-10.67519474029541,-7.3092451095581055,-9.201236724853516,-9.645336151123049,-14.51540756225586
9130,-7.8300275802612305,-8.905322074890137,-8.24317741394043,-7.403390407562256,-6.501709938049316,-6.501709938049316,-7.348514556884766,-8.303430557250977,-8.718206405639648,-8.718206405639648,-6.488701820373535,-7.475319862365723,-8.035282135009766,-8.86026382446289
9131,-9.800370216369627,-11.890877723693848,-12.390439987182615,-11.783103942871094,-7.643759727478027,-7.643759727478027,-9.335160255432127,-11.270597457885742,-10.404699325561523,-10.404699325561523,-8.5352783203125,-11.038494110107422,-8.600016593933105,-11.379449844360352
9132,-10.040847778320312,-12.211514472961426,-12.871395111083984,-12.745014190673828,-9.05755615234375,-9.05755615234375,-9.650341987609863,-11.690839767456056,-11.42519187927246,-11.42519187927246,-9.347940444946287,-12.257486343383787,-9.331765174865724,-13.574694633483888
9133,-9.59291648864746,-11.614675521850586,-11.978184700012209,-10.959735870361328,-7.73371410369873,-7.73371410369873,-9.119828224182127,-10.983488082885742,-10.228448867797852,-10.228448867797852,-7.896223545074463,-10.079912185668944,-8.353297233581543,-10.639289855957031
9134,-10.200034141540527,-12.424165725708008,-13.192420959472656,-13.388208389282228,-9.42018222808838,-9.42018222808838,-10.125497817993164,-12.324380874633787,-11.83419132232666,-11.83419132232666,-9.258837699890137,-12.125625610351562,-9.645336151123049,-14.51540756225586
9135,-8.851120948791504,-10.181689262390137,-9.945001602172852,-8.418614387512207,-7.117570400238037,-7.117570400238037,-8.434283256530762,-9.66064167022705,-9.02260398864746,-9.02260398864746,-7.85902214050293,-9.302412986755373,-8.035282135009766,-8.86026382446289
9136,-8.844642639160156,-10.617246627807615,-9.34514617919922,-8.584650993347168,-7.128732681274414,-7.128732681274414,-7.549468994140625,-8.889677047729492,-9.288992881774902,-9.288992881774902,-6.424108982086182,-7.871739387512207,-8.770323753356934,-9.6205472946167
9137,-10.590736389160156,-12.944700241088867,-12.836261749267578,-15.573993682861328,-9.942157745361328,-9.942157745361328,-9.412503242492676,-11.373722076416016,-11.594836235046388,-11.594836235046388,-8.190906524658203,-10.521936416625977,-10.3518705368042,-14.365185737609863
9138,-9.244903564453123,-11.15025520324707,-10.144594192504885,-10.190658569335938,-8.278717994689941,-8.278717994689941,-8.16675853729248,-9.712729454040527,-9.45388126373291,-9.45388126373291,-5.992986679077148,-7.225055694580078,-9.426048278808594,-11.587719917297363
9139,-9.930742263793944,-12.064573287963867,-11.518133163452148,-12.934467315673828,-9.20689582824707,-9.20689582824707,-8.739829063415527,-10.476823806762695,-11.592155456542969,-11.592155456542969,-7.123289108276367,-8.920510292053223,-9.94359016418457,-13.140347480773926
9140,-8.22105598449707,-9.394411087036133,-8.140563011169434,-7.15544319152832,-7.143932342529297,-7.143932342529297,-7.562478542327881,-8.571765899658203,-8.995052337646484,-8.995052337646484,-5.729923248291016,-6.463615417480469,-8.278701782226562,-8.212191581726074
9141,-8.919623374938965,-10.716951370239258,-9.497451782226562,-8.227082252502441,-6.940772533416748,-6.940772533416748,-7.743810653686523,-9.148797988891602,-9.135309219360352,-9.135309219360352,-6.7244977951049805,-8.322322845458984,-8.766411781311035,-9.61692237854004
9142,-10.44749641418457,-12.753711700439451,-12.549779891967772,-14.34919261932373,-9.433914184570312,-9.433914184570312,-9.534232139587402,-11.53602695465088,-11.263097763061523,-11.263097763061523,-8.305978775024414,-10.69454574584961,-10.351210594177246,-14.363984107971191
9143,-9.284534454345703,-11.20309829711914,-10.223857879638672,-9.697348594665527,-8.104586601257324,-8.104586601257324,-8.383467674255371,-10.002870559692385,-9.418171882629396,-9.418171882629396,-6.245145320892334,-7.6032938957214355,-9.426048278808594,-11.587719917297363
9144,-9.97943115234375,-12.129491806030272,-11.615511894226074,-12.47958278656006,-9.504003524780272,-9.504003524780272,-9.12194538116455,-10.98631191253662,-11.232417106628418,-11.232417106628418,-7.310506343841553,-9.201335906982422,-9.94277000427246,-13.137884140014648
9145,-8.445420265197754,-9.67456340789795,-8.512226104736328,-7.393155097961426,-7.132052421569824,-7.132052421569824,-7.904818534851074,-8.998811721801758,-8.924139976501465,-8.924139976501465,-6.488701820373535,-7.475319862365723,-8.280107498168945,-8.215002059936523
9146,-9.719643592834473,-11.78310775756836,-11.095935821533203,-8.956114768981934,-7.707383155822754,-7.707383155822754,-9.000783920288086,-10.824762344360352,-10.900430679321287,-10.900430679321287,-8.5352783203125,-11.038494110107422,-8.770322799682617,-9.620545387268066
9147,-10.859140396118164,-13.302570343017578,-13.37306785583496,-13.514203071594238,-9.631903648376465,-9.631903648376465,-10.26785373687744,-12.514188766479492,-11.95244026184082,-11.95244026184082,-9.347940444946287,-12.257486343383787,-10.3518705368042,-14.365187644958496
9148,-9.875182151794434,-11.990625381469728,-11.4051513671875,-9.569610595703123,-8.658512115478516,-8.658512115478516,-9.397029876708984,-11.353090286254885,-10.774208068847656,-10.774208068847656,-7.8962249755859375,-10.079914093017578,-9.4240083694458,-11.58971118927002
9149,-10.65951919555664,-13.036409378051758,-12.973827362060549,-12.71572208404541,-10.499256134033203,-10.499256134033203,-10.313314437866213,-12.574803352355955,-12.65342140197754,-12.65342140197754,-9.261195182800291,-12.127368927001951,-9.94359016418457,-13.140347480773926
9150,-9.34255027770996,-10.795974731445312,-10.007441520690918,-8.395195960998535,-7.687153816223144,-7.687153816223144,-8.578124046325684,-9.840442657470703,-9.753450393676758,-9.753450393676758,-7.858599662780762,-9.304288864135742,-8.273957252502441,-8.206757545471191
9151,-6.796413898468018,-7.010799407958984,-9.925418853759766,-11.71901512145996,-5.707977294921875,-5.707977294921875,-6.203571319580078,-6.738516807556152,-6.9785661697387695,-6.9785661697387695,-6.424108982086182,-7.871739387512207,-6.533117771148682,-11.740158081054688
9152,-7.579704761505127,-7.950039386749268,-12.282848358154297,-16.432703018188477,-6.6187744140625,-6.6187744140625,-6.772799015045166,-7.421589851379394,-7.928030967712402,-7.928030967712402,-8.190906524658203,-10.52193546295166,-6.563529014587402,-11.896821975708008
9153,-6.728620529174805,-6.928918361663818,-9.72545051574707,-11.318171501159668,-5.75511646270752,-5.75511646270752,-6.11461067199707,-6.632479667663574,-6.734505653381348,-6.734505653381348,-5.991788387298584,-7.225052356719971,-6.195396900177002,-10.056159973144531
9154,-7.235304355621338,-7.537854671478271,-11.242796897888184,-14.374423027038574,-6.455545902252197,-6.455545902252197,-6.632277488708496,-7.252964019775391,-7.503908157348633,-7.503908157348633,-7.119966506958008,-8.917318344116211,-6.88922929763794,-13.525322914123535
9155,-6.460684776306152,-6.583705902099609,-8.099518775939941,-8.093693733215332,-5.739204406738281,-5.739204406738281,-6.037428855895996,-6.456122875213623,-6.730462551116943,-6.730462551116943,-5.729923248291016,-6.463615417480469,-6.632477760314941,-9.434717178344728
9156,-6.64410924911499,-6.827505111694336,-9.471916198730469,-10.156044006347656,-5.751794815063477,-5.751794815063477,-6.414809703826904,-6.992719650268555,-6.71621036529541,-6.71621036529541,-6.7244977951049805,-8.322322845458984,-6.533117771148682,-11.740158081054688
9157,-7.287308692932129,-7.599344730377197,-11.40151596069336,-14.015243530273438,-6.550635814666748,-6.550635814666748,-6.836165428161621,-7.497629642486572,-7.689352035522461,-7.689352035522461,-8.3059663772583,-10.696319580078123,-6.564423084259033,-11.896683692932127
9158,-6.592942714691162,-6.766105175018311,-9.3184175491333,-9.849045753479004,-5.698098182678223,-5.698098182678223,-6.272861003875732,-6.821664333343506,-6.508431434631348,-6.508431434631348,-6.245837211608887,-7.606125354766846,-6.195396423339844,-10.056160926818848
9159,-7.015694618225098,-7.273473739624023,-10.584367752075195,-12.383356094360352,-6.632250308990479,-6.632250308990479,-6.893548965454102,-7.566489219665527,-7.512277603149414,-7.512277603149414,-7.3092451095581055,-9.201236724853516,-6.88922929763794,-13.525322914123535
9160,-6.475790977478027,-6.601329803466797,-8.134766578674316,-7.814921855926514,-5.788198947906494,-5.788198947906494,-6.309074401855469,-6.772445201873779,-6.784182548522949,-6.784182548522949,-6.488701820373535,-7.475319862365723,-6.631137847900391,-9.433002471923828
9161,-7.526568412780762,-7.887371063232422,-12.116588592529297,-11.736613273620604,-6.038844108581543,-6.038844108581543,-7.200229644775391,-7.934505462646484,-7.578549385070801,-7.578549385070801,-8.5352783203125,-11.038494110107422,-6.531081199645996,-11.734580993652344
9162,-7.846637725830078,-8.270605087280273,-13.077197074890137,-13.65334701538086,-6.708406448364258,-6.708406448364258,-7.559925079345703,-8.36613941192627,-8.164731979370117,-8.164731979370117,-9.35129165649414,-12.264307022094728,-6.5670366287231445,-11.89959716796875
9163,-7.262678146362305,-7.56978702545166,-11.327621459960938,-10.14716625213623,-5.917857646942139,-5.917857646942139,-7.028579235076904,-7.729243755340576,-7.338732719421387,-7.338732719421387,-7.897819519042969,-10.084098815917969,-6.195982456207275,-10.054482460021973
9164,-7.891386032104492,-8.325152397155762,-13.211041450500488,-13.925518989562988,-7.084630012512207,-7.084630012512207,-7.780263900756836,-8.630546569824219,-8.560084342956543,-8.560084342956543,-9.261195182800291,-12.127368927001951,-6.88911247253418,-13.52013111114502
9165,-7.338102340698242,-7.606597900390625,-10.148632049560549,-8.968908309936523,-6.009798526763916,-6.009798526763916,-6.814223766326904,-7.362490653991699,-7.493688583374023,-7.493688583374023,-7.85902214050293,-9.302412986755373,-6.632007122039795,-9.433302879333496
9166,-8.58137035369873,-10.265544891357422,-9.38593864440918,-9.433358192443848,-7.064291954040527,-7.064291954040527,-7.542132377624512,-8.879894256591797,-8.628037452697754,-8.628037452697754,-6.424108982086182,-7.871739387512207,-9.308172225952148,-12.370875358581545
9167,-9.341995239257812,-11.27971076965332,-10.907187461853027,-12.475854873657228,-9.06784439086914,-9.06784439086914,-8.509706497192383,-10.169992446899414,-10.926909446716309,-10.926909446716309,-8.190906524658203,-10.521936416625977,-9.565832138061523,-13.143890380859377
9168,-8.095970153808594,-9.619539260864258,-8.415120124816895,-7.4778337478637695,-7.101663112640381,-7.101663112640381,-7.456208229064941,-8.765329360961914,-8.791364669799805,-8.791364669799805,-5.991788387298584,-7.225052356719971,-8.858161926269531,-11.020880699157717
9169,-8.707849502563477,-10.43418312072754,-9.638895988464355,-9.939271926879885,-8.53813362121582,-8.53813362121582,-8.228059768676758,-9.794464111328123,-10.037550926208496,-10.037550926208496,-7.123289108276367,-8.920510292053223,-9.684792518615724,-13.511828422546388
9170,-7.227256774902344,-8.151859283447266,-6.8608927726745605,-5.622079372406006,-6.304574012756348,-6.304574012756348,-6.7279558181762695,-7.527732849121094,-8.026174545288086,-8.026174545288086,-5.729923248291016,-6.463615417480469,-8.0023832321167,-8.227962493896484
9171,-8.718624114990234,-10.449745178222656,-9.660429000854492,-8.884818077087402,-7.415530681610107,-7.415530681610107,-7.777713775634766,-9.194002151489258,-8.842479705810547,-8.842479705810547,-6.725422859191895,-8.325504302978516,-9.305991172790527,-12.369258880615234
9172,-9.535849571228027,-11.538183212280272,-11.294897079467772,-12.17503547668457,-9.135747909545898,-9.135747909545898,-8.89045238494873,-10.677654266357422,-10.922615051269531,-10.922615051269531,-8.301395416259766,-10.689784049987791,-9.565832138061523,-13.143890380859377
9173,-8.420177459716797,-10.052932739257812,-9.069082260131836,-7.708745002746582,-7.419425010681152,-7.419425010681152,-7.738065719604492,-9.141139030456545,-8.999999046325684,-8.999999046325684,-6.245145320892334,-7.6032938957214355,-8.849960327148438,-11.007333755493164
9174,-8.909549713134766,-10.70542812347412,-10.047826766967772,-9.66623306274414,-8.693700790405273,-8.693700790405273,-8.649639129638672,-10.356569290161133,-9.893648147583008,-9.893648147583008,-7.310505867004394,-9.201334953308104,-9.688547134399414,-13.51203727722168
9175,-7.692329406738281,-8.733200073242188,-7.636013031005859,-6.246641159057617,-6.873448371887207,-6.873448371887207,-7.398015022277832,-8.365306854248047,-8.392459869384766,-8.392459869384766,-6.488701820373535,-7.475319862365723,-8.0023832321167,-8.227962493896484
9176,-10.07903289794922,-12.264738082885742,-12.38679027557373,-11.379316329956056,-8.362716674804688,-8.362716674804688,-9.384081840515137,-11.335826873779297,-10.076519966125488,-10.076519966125488,-8.5352783203125,-11.038494110107422,-9.308172225952148,-12.370875358581545
