idx,construction_score,non_article_region_score,numeral_noun_region_score,just_noun_region_score,default_ann_corruption_score,default_ann_region_score,order_swap_corruption_score,order_swap_region_score,no_article_corruption_score,no_article_region_score,no_modifier_corruption_score,no_modifier_region_score,no_numeral_corruption_score,no_numeral_region_score
11350,-7.764571666717529,-8.037126541137695,-8.302020072937012,-10.881874084472656,-8.797741889953613,-8.797741889953613,-9.008173942565918,-10.360740661621094,-10.871213912963867,-10.871213912963867,-9.225872039794922,-12.041522979736328,-8.939652442932129,-13.6844482421875
11351,-7.898965835571289,-8.205120086669922,-8.638005256652832,-8.673114776611328,-9.93913745880127,-9.93913745880127,-10.743083953857422,-12.529376983642578,-10.878498077392578,-10.878498077392578,-10.728849411010742,-14.294744491577148,-9.479174613952637,-15.842535972595217
11352,-7.397013187408447,-7.578757762908935,-7.389861106872559,-6.1591620445251465,-10.098353385925291,-10.098353385925291,-10.72998046875,-12.512998580932615,-10.547703742980955,-10.547703742980955,-9.668917655944824,-12.70654296875,-9.824932098388672,-17.22556495666504
11353,-7.759240627288818,-8.032690048217773,-8.307995796203613,-8.005091667175293,-10.096879005432127,-10.096879005432127,-10.815211296081545,-12.619536399841309,-10.794538497924805,-10.794538497924805,-10.806499481201172,-14.412914276123049,-9.89896011352539,-17.52167510986328
11354,-7.448307037353516,-7.6440229415893555,-7.530661582946777,-6.450423717498779,-9.664230346679688,-9.664230346679688,-9.77029800415039,-11.313394546508787,-10.404273986816406,-10.404273986816406,-9.60867404937744,-12.61617660522461,-9.861557960510254,-17.372068405151367
11355,-8.112259864807129,-8.473963737487793,-9.190544128417969,-9.770190238952637,-9.978704452514648,-9.978704452514648,-10.494022369384766,-12.21921730041504,-10.991938591003418,-10.991938591003418,-10.923087120056152,-14.58779525756836,-8.939653396606445,-13.6844482421875
11356,-9.843341827392578,-11.926905632019045,-7.2375102043151855,-10.335938453674316,-12.540549278259276,-12.540549278259276,-11.46437644958496,-14.08808708190918,-13.795830726623535,-13.795830726623535,-9.03370475769043,-11.75372314453125,-13.419694900512695,-15.33503246307373
11357,-9.447296142578123,-11.398845672607422,-6.4454193115234375,-8.751757621765137,-13.016332626342772,-13.016332626342772,-11.907842636108398,-14.679376602172852,-13.657553672790527,-13.657553672790527,-8.27213191986084,-10.61052131652832,-13.454179763793944,-15.438483238220217
11358,-10.176575660705566,-12.371217727661133,-7.90397834777832,-11.668874740600586,-13.171494483947754,-13.171494483947754,-12.08256721496582,-14.912342071533203,-14.570310592651367,-14.570310592651367,-9.800008773803713,-12.902338027954102,-13.60231876373291,-15.902847290039062
11359,-9.072067260742188,-10.898540496826172,-5.694962501525879,-7.250842571258545,-11.70505714416504,-11.70505714416504,-10.609797477722168,-12.948649406433104,-13.524374961853027,-13.524374961853027,-8.245390892028809,-10.570409774780272,-13.340139389038086,-15.110331535339355
11360,-9.317075729370115,-11.22665023803711,-6.188868999481201,-8.235604286193848,-12.405277252197266,-12.405277252197266,-11.031364440917969,-13.510738372802734,-14.079778671264648,-14.079778671264648,-9.014124870300291,-11.7235107421875,-13.75568675994873,-16.356971740722656
11361,-9.721868515014648,-11.76637363433838,-6.998456001281738,-9.34134292602539,-12.62678337097168,-12.62678337097168,-11.324604034423828,-13.899906158447266,-14.366195678710938,-14.366195678710938,-8.70738697052002,-11.263404846191406,-13.416278839111328,-15.338751792907717
11362,-9.341747283935549,-11.259546279907228,-6.238212585449219,-7.820859432220459,-13.24811840057373,-13.24811840057373,-11.96435546875,-14.754924774169922,-14.364842414855955,-14.364842414855955,-8.285457611083984,-10.631752014160156,-13.449945449829102,-15.439748764038086
11363,-10.343408584594728,-12.595094680786133,-8.241536140441895,-11.827506065368652,-13.58383560180664,-13.58383560180664,-12.104928016662598,-14.942353248596191,-15.606890678405762,-15.606890678405762,-9.668183326721191,-12.703575134277344,-13.611948013305664,-15.925753593444824
11364,-9.068809509277344,-10.895627975463867,-5.6923370361328125,-6.72910737991333,-11.84175968170166,-11.84175968170166,-10.398168563842772,-12.666674613952637,-14.103896141052246,-14.103896141052246,-8.402934074401855,-10.80570125579834,-13.340139389038086,-15.110331535339355
11365,-9.511940002441406,-11.486469268798828,-6.578598499298096,-8.501630783081055,-12.778009414672852,-12.778009414672852,-10.89231777191162,-13.32554054260254,-14.29538345336914,-14.29538345336914,-9.226512908935549,-12.04106903076172,-13.75568675994873,-16.356971740722656
11366,-10.167911529541016,-12.361098289489746,-7.890540599822998,-8.085476875305176,-13.17860507965088,-13.17860507965088,-12.65792465209961,-15.679683685302734,-14.750396728515623,-14.750396728515623,-10.732938766479492,-14.30070686340332,-13.41628074645996,-15.338752746582031
11367,-9.794914245605469,-11.86376953125,-7.144548416137695,-6.59349250793457,-13.805546760559082,-13.805546760559082,-13.071889877319336,-16.23163604736328,-14.823846817016602,-14.823846817016602,-9.693743705749512,-12.741915702819824,-13.449945449829102,-15.439748764038086
11368,-10.23018741607666,-12.444131851196287,-8.013093948364258,-8.350997924804688,-13.567682266235352,-13.567682266235352,-12.794193267822266,-15.862808227539062,-14.969438552856444,-14.969438552856444,-10.834287643432615,-14.453767776489258,-13.611948013305664,-15.92575454711914
11369,-9.594270706176758,-11.594901084899902,-6.739217758178711,-5.775720119476318,-12.963038444519045,-12.963038444519045,-11.702993392944336,-14.40787410736084,-14.108181953430176,-14.108181953430176,-9.631638526916504,-12.649794578552246,-13.340139389038086,-15.110331535339355
11370,-10.540510177612305,-12.856555938720703,-8.631699562072754,-9.56068515777588,-14.077675819396973,-14.077675819396973,-12.767156600952148,-15.826759338378906,-15.280941009521484,-15.280941009521484,-10.951258659362791,-14.62922477722168,-13.701208114624023,-16.19353485107422
11371,-9.878310203552246,-11.973621368408203,-7.988875865936279,-11.368426322937012,-13.056780815124512,-13.056780815124512,-12.404546737670898,-15.343276977539062,-13.591513633728027,-13.591513633728027,-9.043320655822754,-11.767316818237305,-12.733930587768556,-14.668010711669922
11372,-9.14148235321045,-10.991183280944824,-6.515219688415527,-8.421113967895508,-13.459209442138672,-13.459209442138672,-12.645674705505373,-15.664783477783203,-13.080100059509276,-13.080100059509276,-8.255066871643066,-10.58433723449707,-13.260234832763672,-16.24692153930664
11373,-9.88865566253662,-11.987415313720703,-8.009567260742188,-11.409810066223145,-13.083277702331545,-13.083277702331545,-12.906631469726562,-16.012725830078125,-14.09226894378662,-14.09226894378662,-9.784404754638672,-12.878755569458008,-12.965676307678224,-15.36324691772461
11374,-8.357146263122559,-9.94540309906006,-4.946549415588379,-5.283772468566895,-11.381479263305664,-11.381479263305664,-11.049616813659668,-13.53670597076416,-12.662530899047852,-12.662530899047852,-8.227783203125,-10.547378540039062,-12.198270797729492,-13.061030387878418
11375,-9.913805961608888,-12.020947456359863,-8.059865951538086,-11.510406494140623,-11.966485977172852,-11.966485977172852,-11.5556640625,-14.21009349822998,-13.807165145874023,-13.807165145874023,-9.008295059204102,-11.716226577758787,-12.122785568237305,-12.834572792053224
11376,-9.675822257995604,-11.703636169433594,-7.58389949798584,-9.024569511413574,-12.803458213806152,-12.803458213806152,-12.133833885192873,-14.980986595153809,-14.138435363769531,-14.138435363769531,-8.63284683227539,-11.153039932250977,-12.733930587768556,-14.668012619018556
11377,-9.157720565795898,-11.0123291015625,-6.545428276062012,-6.956555366516113,-13.218135833740234,-13.218135833740234,-12.396255493164062,-15.330883026123049,-13.903680801391602,-13.903680801391602,-8.312542915344238,-10.67213249206543,-13.260233879089355,-16.24692153930664
11378,-9.803037643432615,-11.872751235961914,-7.836061477661133,-9.537823677062988,-13.006977081298828,-13.006977081298828,-12.70948314666748,-15.74851894378662,-14.884747505187988,-14.884747505187988,-9.657630920410156,-12.68976593017578,-12.965675354003906,-15.36324691772461
11379,-8.676259994506836,-10.37038230895996,-5.582507610321045,-5.0307159423828125,-11.24994945526123,-11.24994945526123,-10.380186080932615,-12.64278793334961,-13.716503143310549,-13.716503143310549,-8.389047622680664,-10.784913063049316,-12.198269844055176,-13.061029434204102
11380,-10.021445274353027,-12.16396141052246,-8.27287769317627,-10.411454200744627,-12.21938705444336,-12.21938705444336,-11.276115417480469,-13.837362289428713,-15.102593421936035,-15.102593421936035,-9.179816246032717,-11.971065521240234,-12.122783660888672,-12.834572792053224
11381,-10.783136367797852,-13.179551124572754,-9.796260833740234,-10.391594886779783,-12.987627029418944,-12.987627029418944,-12.97584342956543,-16.100751876831055,-15.107549667358398,-15.107549667358398,-10.760082244873049,-14.344321250915527,-12.733930587768556,-14.668012619018556
11382,-10.09835433959961,-12.266507148742676,-8.42669677734375,-7.652467727661133,-13.194872856140137,-13.194872856140137,-13.16582489013672,-16.35646629333496,-14.489606857299805,-14.489606857299805,-9.671185493469238,-12.710235595703123,-13.26023292541504,-16.24692153930664
11383,-10.320416450500488,-12.562588691711426,-8.870819091796875,-8.540712356567383,-13.22436237335205,-13.22436237335205,-13.42110824584961,-16.69684600830078,-14.64040184020996,-14.64040184020996,-10.796775817871094,-14.393808364868164,-12.96585750579834,-15.36882209777832
11384,-9.675869941711426,-11.703194618225098,-7.581727504730225,-5.962530136108398,-12.230149269104004,-12.230149269104004,-11.674489974975586,-14.36802101135254,-13.970186233520508,-13.970186233520508,-9.630780220031738,-12.646071434020996,-12.194259643554688,-13.063209533691406
11385,-10.830299377441406,-13.24243450164795,-9.88808536529541,-10.581572532653809,-13.238219261169434,-13.238219261169434,-13.030000686645508,-16.17536735534668,-15.498515129089355,-15.498515129089355,-10.933347702026367,-14.60187530517578,-12.12117862701416,-12.843966484069824
11386,-8.545778274536133,-10.195777893066406,-7.340861320495605,-8.348895072937012,-11.867749214172363,-11.867749214172363,-10.889036178588867,-13.320749282836914,-12.395217895507812,-12.395217895507812,-9.035287857055664,-11.754669189453123,-11.56191062927246,-15.176462173461914
11387,-7.4278459548950195,-8.705202102661133,-5.104998588562012,-3.877168655395508,-11.485673904418944,-11.485673904418944,-10.629940032958984,-12.97528839111328,-11.578777313232422,-11.578777313232422,-8.292832374572754,-10.640986442565918,-10.8895263671875,-13.159309387207031
11388,-8.920077323913574,-10.694844245910645,-8.089461326599121,-9.846094131469728,-11.992798805236816,-11.992798805236816,-11.148152351379396,-13.665609359741213,-12.857721328735352,-12.857721328735352,-9.784120559692385,-12.88188362121582,-11.68674087524414,-15.550950050354004
11389,-7.722445487976074,-9.098000526428224,-5.694195747375488,-5.055563449859619,-10.22169589996338,-10.22169589996338,-9.670766830444336,-11.695762634277344,-11.336703300476074,-11.336703300476074,-8.230929374694824,-10.552098274230955,-12.08171558380127,-16.735876083374023
11390,-9.076085090637209,-10.90285301208496,-8.401473999023438,-10.470120429992676,-11.750800132751465,-11.750800132751465,-10.947784423828123,-13.398452758789062,-13.30008316040039,-13.30008316040039,-9.002464294433594,-11.70746612548828,-11.887580871582031,-16.153474807739258
11391,-8.294031143188477,-9.860115051269531,-6.837368011474609,-7.972413539886475,-11.419730186462402,-11.419730186462402,-10.401084899902344,-12.669520378112791,-12.851656913757324,-12.851656913757324,-8.642233848571777,-11.167295455932615,-11.56191062927246,-15.176462173461914
11392,-7.3276872634887695,-8.5716552734375,-4.904678821563721,-4.107034683227539,-11.315914154052734,-11.315914154052734,-10.285747528076172,-12.515737533569336,-12.19975471496582,-12.19975471496582,-8.312541961669922,-10.67213249206543,-10.8895263671875,-13.159311294555664
11393,-8.71827507019043,-10.425092697143556,-7.66853141784668,-9.638175010681152,-11.855606079101562,-11.855606079101562,-10.72759246826172,-13.10333251953125,-13.302884101867676,-13.302884101867676,-9.660253524780272,-12.692211151123049,-11.712743759155272,-15.628229141235352
11394,-7.5639142990112305,-8.888687133789062,-5.376181125640869,-5.054239273071289,-10.048192024230955,-10.048192024230955,-9.356887817382812,-11.275726318359377,-12.131821632385254,-12.131821632385254,-8.388447761535645,-10.784502029418944,-12.097298622131348,-16.77564811706543
11395,-9.140617370605469,-10.9901704788208,-8.515521049499512,-11.33486557006836,-11.640565872192385,-11.640565872192385,-10.361352920532228,-12.615013122558594,-13.94655418395996,-13.94655418395996,-9.224908828735352,-12.038496017456056,-11.902612686157228,-16.19159507751465
11396,-9.294386863708496,-11.194150924682615,-8.825904846191406,-8.078141212463379,-12.100914001464844,-12.100914001464844,-12.073694229125977,-14.898134231567385,-14.06171703338623,-14.06171703338623,-10.743120193481444,-14.31581211090088,-11.585357666015623,-15.239827156066896
11397,-7.989016532897949,-9.452352523803713,-6.22161340713501,-2.874635934829712,-11.99039363861084,-11.99039363861084,-11.850204467773438,-14.600147247314451,-12.96479606628418,-12.96479606628418,-9.678750991821287,-12.71925926208496,-10.907011985778809,-13.204788208007812
11398,-8.866106033325195,-10.62135124206543,-7.974089622497559,-6.404361724853516,-12.407064437866213,-12.407064437866213,-12.19235897064209,-15.056352615356444,-13.441468238830566,-13.441468238830566,-10.819299697875977,-14.430082321166992,-11.70809268951416,-15.608033180236816
11399,-8.126165390014648,-9.63476276397705,-6.494206428527832,-3.4445955753326416,-11.68322467803955,-11.68322467803955,-11.319595336914062,-13.892667770385742,-12.960618019104004,-12.960618019104004,-9.620659828186035,-12.632122993469238,-12.097297668457031,-16.77564811706543
11400,-9.6349515914917,-11.646478652954102,-9.51177978515625,-9.479742050170898,-12.779915809631348,-12.779915809631348,-12.192777633666992,-15.056066513061523,-14.60528564453125,-14.60528564453125,-10.945183753967283,-14.618907928466797,-11.90261459350586,-16.19159507751465
11401,-7.012972354888916,-7.081587314605713,-8.783984184265137,-9.570034980773926,-9.157443046569824,-9.157443046569824,-9.255187034606934,-10.386643409729004,-9.885046005249023,-9.885046005249023,-9.056350708007812,-11.78565788269043,-8.379024505615234,-17.385251998901367
11402,-6.494880199432373,-6.45987606048584,-7.229704856872559,-6.461476802825928,-9.09901523590088,-9.09901523590088,-9.083880424499512,-10.181074142456056,-9.432294845581056,-9.432294845581056,-8.272211074829102,-10.60944938659668,-8.496217727661133,-17.9803466796875
11403,-6.903631210327148,-6.950377464294434,-8.45595932006836,-8.913986206054688,-8.790782928466797,-8.790782928466797,-9.16502857208252,-10.278451919555664,-9.742850303649902,-9.742850303649902,-9.797659873962402,-12.900712966918944,-8.3953218460083,-17.49030876159668
11404,-6.475388526916504,-6.43648624420166,-7.172996520996094,-6.344254970550537,-7.656346321105957,-7.656346321105957,-7.875249862670898,-8.730717658996582,-8.957352638244629,-8.957352638244629,-8.242238998413086,-10.567580223083496,-7.960564136505127,-15.316518783569336
