idx,good,order_swap,no_article,no_modifier,noun_number
12755,-5.469117164611816,-5.923206329345703,-7.12481164932251,-5.644604682922363,-5.803436279296875
12756,-4.951019763946533,-5.7678351402282715,-5.288751602172852,-5.4387593269348145,-5.163657188415527
12757,-5.042360305786133,-5.185776233673096,-5.353477954864502,-5.069382667541504,-5.154451370239258
12758,-4.303184509277344,-4.712406635284424,-4.832986831665039,-4.497171878814697,-4.492696285247803
12759,-4.728855133056641,-5.089166164398193,-4.990536689758301,-4.996006011962891,-4.936099529266357
12760,-4.717237949371338,-5.136168003082275,-5.518756866455078,-4.899511337280273,-5.171776294708252
12761,-5.421065807342529,-5.974352836608887,-6.014362812042236,-5.886172771453857,-5.889774799346924
12762,-4.6876091957092285,-4.914125442504883,-5.152907371520996,-4.701608180999756,-4.8896355628967285
12763,-4.60779333114624,-5.4207258224487305,-5.366302013397217,-5.140151023864746,-5.138205051422119
12764,-6.424181938171387,-7.419001579284668,-7.200656414031982,-7.242970943450928,-6.891166687011719
12765,-4.944681167602539,-5.700882434844971,-5.869131565093994,-5.605427265167236,-5.918832778930664
12766,-4.557178497314453,-4.711065769195557,-4.716957092285156,-4.648990154266357,-4.71346378326416
12767,-4.675942897796631,-4.932865142822266,-5.18408203125,-4.723786354064941,-4.834874153137207
12768,-4.464515686035156,-4.819877624511719,-4.977519512176514,-4.668967247009277,-4.6833720207214355
12769,-4.024713516235352,-4.192389488220215,-4.366024971008301,-4.081178188323975,-4.260117530822754
12770,-5.191102504730225,-5.436163425445557,-5.785847187042236,-5.2120890617370605,-5.300989627838135
12771,-4.113180160522461,-4.645983695983887,-4.302998065948486,-4.628322124481201,-4.435584545135498
12772,-3.944871664047241,-4.120950222015381,-4.053101062774658,-4.057055473327637,-4.102679252624512
12773,-5.467635154724121,-5.847253799438477,-5.712536811828613,-5.934921741485596,-5.650360584259033
12774,-4.071037769317627,-4.381628513336182,-4.212432861328125,-4.369290828704834,-4.252274036407471
12775,-4.3180832862854,-4.713459014892578,-5.017699718475342,-4.530447006225586,-4.548565864562988
12776,-5.234925746917725,-5.427664279937744,-5.659938335418701,-5.288891792297363,-5.453652381896973
12777,-4.765479564666748,-5.431584358215332,-6.06980562210083,-5.117103099822998,-5.317812919616699
12778,-5.445379257202148,-5.8318634033203125,-5.914754867553711,-5.516331195831299,-5.66154146194458
12779,-3.966700315475464,-4.777662754058838,-5.465214252471924,-4.010438919067383,-4.519450664520264
12780,-5.184232234954834,-5.6829447746276855,-5.9778523445129395,-5.484846115112305,-5.527035713195801
12781,-3.9360921382904053,-4.395178318023682,-4.258887767791748,-4.2064104080200195,-4.197521209716797
12782,-4.361639976501465,-5.287381649017334,-5.791693687438965,-4.7282633781433105,-4.795022010803223
12783,-3.9209487438201904,-4.228436470031738,-4.163961887359619,-4.11961030960083,-4.255880355834961
12784,-5.355506896972656,-5.706188678741455,-5.68412446975708,-5.516265869140625,-5.561978340148926
12785,-4.730463027954102,-5.083584785461426,-5.135440349578857,-5.093892574310303,-5.0365681648254395
12786,-4.06715202331543,-4.2209906578063965,-4.1857194900512695,-4.110579013824463,-4.20801305770874
12787,-4.486060619354248,-5.000962257385254,-4.813017845153809,-4.70365047454834,-4.759325981140137
12788,-4.528290271759033,-4.713333606719971,-4.8663763999938965,-4.5693745613098145,-4.741791248321533
12789,-5.905266284942627,-6.572892665863037,-7.317551612854004,-6.281579494476318,-6.0064802169799805
12790,-4.269804954528809,-4.343041896820068,-4.4717206954956055,-4.2302703857421875,-4.421287536621094
12791,-4.968051433563232,-6.31514310836792,-6.7447662353515625,-5.731919288635254,-6.061028003692627
12792,-4.2368292808532715,-4.630923271179199,-4.515075206756592,-4.416106224060059,-4.433805465698242
12793,-4.559841156005859,-5.179339408874512,-4.770654201507568,-5.15424108505249,-4.7927021980285645
12794,-4.886885166168213,-5.119468688964844,-5.023920059204102,-5.283895969390869,-5.241159439086914
12795,-4.819852828979492,-5.113011837005615,-4.990992069244385,-5.1459455490112305,-5.225600242614746
12796,-5.701363563537598,-5.930901050567627,-5.853348255157471,-5.8328166007995605,-5.765125274658203
12797,-5.212538719177246,-5.684804916381836,-5.379871368408203,-5.8964033126831055,-5.7125091552734375
12798,-5.21159553527832,-5.786005020141602,-5.971045970916748,-5.570304870605469,-5.418107986450195
12799,-4.72144079208374,-5.389756679534912,-5.718847751617432,-4.943985939025879,-4.661940097808838
12800,-3.5922749042510986,-4.078823089599609,-4.307658672332764,-3.7790334224700928,-3.8266801834106445
12801,-4.432912349700928,-4.597042560577393,-4.53995943069458,-4.604012489318848,-4.469044208526611
12802,-4.281584739685059,-5.217095851898193,-5.169522762298584,-4.518763542175293,-4.761623382568359
12803,-3.5403594970703125,-3.8441314697265625,-3.857856512069702,-3.761169195175171,-3.7194089889526367
12804,-6.14320182800293,-6.625813007354736,-6.74663782119751,-6.531554222106934,-6.360507488250732
12805,-4.231270790100098,-4.968109130859375,-4.76839017868042,-4.858971118927002,-4.838876724243164
12806,-3.79262375831604,-4.240991115570068,-4.09518575668335,-4.022818088531494,-4.1057820320129395
12807,-5.4943389892578125,-5.973005771636963,-5.931843280792236,-5.8531060218811035,-5.830923080444336
12808,-5.337286472320557,-6.327391147613525,-5.764213562011719,-6.134299278259277,-5.856832504272461
12809,-5.877955436706543,-6.507960319519043,-7.207731246948242,-6.382339954376221,-6.504916191101074
12810,-4.768896579742432,-5.088744163513184,-5.332513332366943,-4.883144855499268,-4.779831886291504
12811,-4.8230462074279785,-5.097233772277832,-5.330312252044678,-4.983025074005127,-4.95359468460083
12812,-5.415804386138916,-6.354727268218994,-7.54208517074585,-5.699209690093994,-6.2796630859375
12813,-3.282397747039795,-3.507521629333496,-3.730640411376953,-3.2915096282958984,-3.492790699005127
12814,-3.941589832305908,-4.374423980712891,-4.295741558074951,-4.158272743225098,-4.359049320220947
12815,-4.378937721252441,-4.656164169311523,-4.948278427124023,-4.438290119171143,-4.538599491119385
12816,-5.959776401519775,-6.430049419403076,-7.197693824768066,-6.5046305656433105,-6.493942737579346
12817,-4.905898571014404,-5.066993236541748,-5.096899509429932,-4.979812145233154,-4.998250961303711
12818,-4.577071666717529,-4.961594104766846,-5.243372917175293,-4.717798709869385,-4.816137790679932
12819,-4.144211292266846,-4.580389976501465,-4.843416213989258,-4.257129192352295,-4.442099571228027
12820,-4.770925521850586,-5.091958522796631,-4.992650032043457,-4.955483436584473,-5.10181999206543
12821,-4.950077533721924,-5.0847554206848145,-5.1570658683776855,-5.082826137542725,-5.141902446746826
12822,-4.429726600646973,-4.714926719665527,-4.72446346282959,-4.60876989364624,-4.706589698791504
12823,-6.413829326629639,-6.126157283782959,-6.459620475769043,-5.978671550750732,-6.74946928024292
12824,-4.555372714996338,-4.643627166748047,-4.656312465667725,-4.4917893409729,-4.587408542633057
12825,-4.9910407066345215,-5.4648566246032715,-5.822954177856445,-5.228240013122559,-5.3293890953063965
12826,-4.485891342163086,-4.732420444488525,-4.696997165679932,-4.798679828643799,-4.700538635253906
12827,-4.32631778717041,-4.914358615875244,-5.431966304779053,-4.467892169952393,-4.79117488861084
12828,-5.225167751312256,-5.379566669464111,-5.457828998565674,-5.327043533325195,-5.386547088623047
12829,-4.331404685974121,-4.668818950653076,-4.458980560302734,-4.587522029876709,-4.407971382141113
12830,-4.655176639556885,-4.985355377197266,-5.301502704620361,-4.928400993347168,-4.831709384918213
12831,-4.384375095367432,-4.735363960266113,-4.572000503540039,-4.627588272094727,-4.587602615356445
12832,-4.655176639556885,-4.985355377197266,-5.301502704620361,-4.928400993347168,-4.831709384918213
12833,-4.367825508117676,-4.94957971572876,-4.963852405548096,-4.587957859039307,-4.641048431396484
12834,-5.823006629943848,-6.222862720489502,-6.9701337814331055,-5.996790409088135,-6.061094760894775
12835,-4.362279891967773,-4.766826629638672,-4.74758768081665,-4.521502494812012,-4.551830768585205
12836,-4.949257850646973,-5.311050891876221,-5.248172283172607,-5.429604530334473,-5.360774517059326
12837,-5.474636554718018,-5.67799186706543,-5.5567121505737305,-5.672407627105713,-5.680147171020508
12838,-4.892457008361816,-5.134724140167236,-5.179839134216309,-5.0703125,-5.131209850311279
12839,-5.544702529907227,-7.136972427368164,-6.6562042236328125,-7.33314847946167,-6.331024169921875
12840,-4.15640115737915,-4.844250202178955,-4.672765254974365,-4.615571975708008,-4.5360589027404785
12841,-5.08111572265625,-5.235823154449463,-5.197815895080566,-5.183666706085205,-5.240389347076416
12842,-4.02854585647583,-4.420590877532959,-4.673182964324951,-4.264316082000732,-4.371264934539795
12843,-4.503308296203613,-4.911611080169678,-4.742232322692871,-4.999171257019043,-4.94100284576416
12844,-3.739102602005005,-4.197242259979248,-4.012585163116455,-4.041003227233887,-3.9750430583953857
12845,-5.240867614746094,-7.008456230163574,-6.607141017913818,-6.174499034881592,-5.575470924377441
12846,-4.440292835235596,-4.9324541091918945,-5.2187604904174805,-4.674771308898926,-4.726227760314941
12847,-4.805485725402832,-4.969931602478027,-4.898061752319336,-4.931947231292725,-5.055464744567871
12848,-5.110215187072754,-5.737758159637451,-5.999109268188477,-5.41951322555542,-5.383684158325195
12849,-3.6618967056274414,-4.036102294921875,-4.1608099937438965,-3.7425949573516846,-3.9097230434417725
12850,-4.917349815368652,-5.223991394042969,-5.242666721343994,-5.092081546783447,-5.058113098144531
12851,-4.996462821960449,-5.4384379386901855,-5.7404561042785645,-5.187157154083252,-5.267767906188965
12852,-4.545185565948486,-4.810609340667725,-4.7193074226379395,-4.6943535804748535,-4.682092189788818
12853,-4.413418292999268,-5.022455215454102,-5.355722904205322,-4.726130485534668,-4.831868648529053
12854,-4.216949462890625,-4.435471534729004,-4.55457878112793,-4.329571723937988,-4.332482814788818
12855,-3.944345712661743,-4.288338661193848,-4.520278453826904,-4.112367630004883,-4.137508392333984
12856,-4.822647571563721,-5.389935493469238,-5.36786413192749,-5.196679592132568,-5.221846103668213
12857,-4.307579517364502,-4.876149654388428,-4.524433612823486,-4.787920951843262,-4.685065269470215
12858,-4.157728672027588,-4.3221940994262695,-4.459930896759033,-4.2107367515563965,-4.259929180145264
12859,-5.647063732147217,-6.190466403961182,-5.741896152496338,-6.433462619781494,-5.888030052185059
12860,-5.151784896850586,-5.6332926750183105,-5.355134963989258,-5.593390941619873,-5.248757362365723
12861,-3.793422222137451,-3.9398412704467773,-4.1488800048828125,-3.715285062789917,-3.986194133758545
12862,-5.401480197906494,-6.034755229949951,-6.004205703735352,-5.622942924499512,-5.79919958114624
12863,-3.895984411239624,-4.127572536468506,-4.033535003662109,-4.06743049621582,-3.981678009033203
12864,-4.550633430480957,-4.668059349060059,-4.609050273895264,-4.597782135009766,-4.6228461265563965
12865,-5.316275596618652,-6.194441795349121,-5.914566516876221,-5.962752819061279,-5.799511909484863
12866,-4.106037139892578,-4.581927299499512,-4.527696132659912,-4.383079528808594,-4.733957767486572
12867,-4.604465961456299,-5.66406774520874,-5.300804615020752,-5.184849739074707,-5.65080451965332
12868,-4.210639476776123,-5.0252604484558105,-4.879672050476074,-4.814486026763916,-4.677480697631836
12869,-5.00758695602417,-5.2442626953125,-5.1334614753723145,-5.307668685913086,-5.174829959869385
12870,-4.24282693862915,-4.593740940093994,-4.257606029510498,-4.690468788146973,-4.6430182456970215
12871,-4.428384304046631,-4.84654426574707,-4.793038845062256,-4.594931602478027,-4.5420002937316895
12872,-4.677185535430908,-4.935366630554199,-4.773345470428467,-4.942718505859375,-5.164179801940918
12873,-4.276885509490967,-5.396060466766357,-5.242806911468506,-5.1728668212890625,-4.7526164054870605
12874,-5.495218276977539,-6.3682146072387695,-5.460434436798096,-5.553638458251953,-5.612582683563232
12875,-4.584973335266113,-4.792065620422363,-4.82607889175415,-4.735790729522705,-4.68046236038208
12876,-4.809467315673828,-5.502613067626953,-5.81558084487915,-5.1745500564575195,-5.249894142150879
12877,-4.422535419464111,-5.075023174285889,-5.488239288330078,-4.660019874572754,-4.76946496963501
12878,-4.913725852966309,-5.7113938331604,-6.098912239074707,-5.3756537437438965,-5.170456886291504
12879,-4.899301052093506,-6.154425144195557,-7.211053371429443,-5.52164888381958,-5.476138114929199
12880,-4.899301052093506,-6.154425144195557,-7.211053371429443,-5.52164888381958,-5.476138114929199
12881,-4.899301052093506,-6.154425144195557,-7.211053371429443,-5.52164888381958,-5.476138114929199
12882,-5.007161617279053,-5.85557222366333,-6.529552936553955,-5.5625739097595215,-5.606114864349365
12883,-4.899301052093506,-6.154425144195557,-7.211053371429443,-5.52164888381958,-5.476138114929199
12884,-5.613215923309326,-6.27730655670166,-6.6862921714782715,-5.794223308563232,-5.835260391235352
12885,-4.899301052093506,-6.154425144195557,-7.211053371429443,-5.52164888381958,-5.476138114929199
12886,-5.162990570068359,-7.0466461181640625,-8.312923431396484,-6.469595909118652,-6.043666839599609
12887,-4.2315673828125,-4.726700305938721,-4.931808948516846,-4.5548810958862305,-4.543107032775879
12888,-4.899301052093506,-6.154425144195557,-7.211053371429443,-5.52164888381958,-5.476138114929199
12889,-4.899301052093506,-6.154425144195557,-7.211053371429443,-5.52164888381958,-5.476138114929199
12890,-4.899301052093506,-6.154425144195557,-7.211053371429443,-5.52164888381958,-5.476138114929199
12891,-4.899301052093506,-6.154425144195557,-7.211053371429443,-5.52164888381958,-5.476138114929199
12892,-4.899301052093506,-6.154425144195557,-7.211053371429443,-5.52164888381958,-5.476138114929199
12893,-4.899301052093506,-6.154425144195557,-7.211053371429443,-5.52164888381958,-5.476138114929199
12894,-4.899301052093506,-6.154425144195557,-7.211053371429443,-5.52164888381958,-5.476138114929199
12895,-4.899301052093506,-6.154425144195557,-7.211053371429443,-5.52164888381958,-5.476138114929199
12896,-4.899301052093506,-6.154425144195557,-7.211053371429443,-5.52164888381958,-5.476138114929199
12897,-4.899301052093506,-6.154425144195557,-7.211053371429443,-5.52164888381958,-5.476138114929199
12898,-5.304083824157715,-6.331116676330566,-7.345940589904785,-5.587131977081299,-5.798595428466797
12899,-4.899301052093506,-6.154425144195557,-7.211053371429443,-5.52164888381958,-5.476138114929199
12900,-3.993537425994873,-4.968245506286621,-5.431638717651367,-4.447779178619385,-4.612231254577637
12901,-4.428139686584473,-4.520834922790527,-4.5073065757751465,-4.48486852645874,-4.4718475341796875
12902,-6.069085597991943,-6.368932723999023,-6.539566516876221,-6.230072021484375,-6.243472576141357
12903,-5.72926664352417,-5.886649131774902,-5.856197834014893,-5.869236946105957,-5.770798206329346
12904,-6.247544288635254,-6.438254356384277,-6.6593828201293945,-6.309321403503418,-6.352619647979736
12905,-5.050070762634277,-5.316004276275635,-5.547917366027832,-5.092928886413574,-5.249443054199219
12906,-5.091415882110596,-5.636507987976074,-5.599776744842529,-5.464386940002441,-5.3472514152526855
12907,-4.214672088623047,-4.540236949920654,-4.7916741371154785,-4.295011520385742,-4.373685359954834
12908,-3.843951940536499,-4.335731506347656,-4.340738296508789,-4.158885955810547,-4.138972759246826
12909,-4.06993293762207,-4.9085564613342285,-5.287411212921143,-4.497478485107422,-4.632434844970703
12910,-3.870147466659546,-4.112406253814697,-3.9609642028808594,-4.112845420837402,-4.146918773651123
12911,-3.5631918907165527,-4.0662922859191895,-3.773747682571411,-4.030890941619873,-4.051729679107666
12912,-4.590569972991943,-5.1971659660339355,-5.020591735839844,-5.102898120880127,-5.06149959564209
12913,-4.062820911407471,-4.2277655601501465,-4.19337272644043,-4.132195472717285,-4.276223659515381
12914,-5.2889323234558105,-5.734621047973633,-5.746371269226074,-5.551721096038818,-5.580412864685059
12915,-5.9128618240356445,-5.974455833435059,-5.995472431182861,-5.982532978057861,-5.9745378494262695
12916,-4.850242614746094,-5.23798131942749,-5.2325544357299805,-5.098803997039795,-5.027585983276367
12917,-5.090027332305908,-5.363203525543213,-5.396029949188232,-5.217374801635742,-5.245219707489014
12918,-4.012979030609131,-4.176764965057373,-4.2313079833984375,-4.154510498046875,-4.257109642028809
12919,-4.859145164489746,-5.1026997566223145,-5.099568843841553,-4.991560459136963,-4.968952178955078
12920,-4.824843406677246,-5.6858978271484375,-5.633393287658691,-5.151867389678955,-4.989650726318359
12921,-4.340773105621338,-4.54080057144165,-4.550239562988281,-4.516808986663818,-4.584034442901611
12922,-3.8647823333740234,-4.184147834777832,-4.149482250213623,-4.035881519317627,-4.041121959686279
12923,-3.6615822315216064,-4.258758544921875,-4.287228584289551,-4.03500509262085,-4.018277168273926
12924,-4.320283889770508,-4.750600337982178,-5.113081455230713,-4.521382808685303,-4.785924434661865
12925,-5.00198221206665,-5.8270039558410645,-5.746037483215332,-5.230576038360596,-5.191763401031494
12926,-5.022279262542725,-5.526190280914307,-5.587455749511719,-5.3741583824157715,-5.263399124145508
12927,-4.6327996253967285,-4.834538459777832,-5.051033020019531,-4.528196334838867,-4.845487594604492
12928,-5.08064079284668,-5.569204330444336,-5.572670936584473,-5.337780952453613,-5.3059611320495605
12929,-6.97518253326416,-8.262125015258789,-8.725123405456543,-7.625163555145264,-7.705959320068359
12930,-4.634767532348633,-5.1304121017456055,-5.190516948699951,-4.869633197784424,-4.995630741119385
12931,-4.783069133758545,-5.230457782745361,-5.50349235534668,-5.000683784484863,-5.004678249359131
12932,-5.054819107055664,-6.627211093902588,-6.456229209899902,-5.979161262512207,-5.459349155426025
12933,-3.8139266967773438,-4.527434825897217,-4.169095516204834,-4.552514553070068,-4.721197128295898
12934,-5.027647018432617,-5.522482872009277,-5.722448825836182,-5.346559047698975,-5.410626411437988
12935,-4.5417914390563965,-5.020380020141602,-4.682575225830078,-4.833919048309326,-4.459559440612793
12936,-5.215395450592041,-5.421370506286621,-5.56076717376709,-5.326366424560547,-5.332796096801758
12937,-4.349618434906006,-5.681649684906006,-4.950104713439941,-5.74924373626709,-5.128960132598877
12938,-5.220599174499512,-6.434718608856201,-5.62717866897583,-6.2779717445373535,-5.638833522796631
12939,-4.257078170776367,-4.870275974273682,-5.310299396514893,-4.499654293060303,-4.745852947235107
12940,-4.745687961578369,-5.228957653045654,-5.487624645233154,-4.986678123474121,-4.989292621612549
12941,-4.099584579467773,-4.25014066696167,-4.20613431930542,-4.294371604919434,-4.272061347961426
12942,-5.059006690979004,-5.318661689758301,-5.142600059509277,-5.442626953125,-5.254879951477051
12943,-4.645528316497803,-4.930001735687256,-4.99257230758667,-4.777621746063232,-4.789088249206543
12944,-5.1509833335876465,-5.651939868927002,-5.522874355316162,-5.425205230712891,-5.337342739105225
12945,-4.548885822296143,-5.128267765045166,-4.881291389465332,-5.166698932647705,-4.777101516723633
12946,-5.275685787200928,-5.387437343597412,-5.339560031890869,-5.374621868133545,-5.405555725097656
12947,-4.517334461212158,-5.342121601104736,-5.262538433074951,-5.045687675476074,-4.902200222015381
12948,-5.682793140411377,-6.410362243652344,-6.026396751403809,-6.481748104095459,-5.911433219909668
12949,-4.387682914733887,-5.736783981323242,-5.571094036102295,-5.369856834411621,-5.107302665710449
12950,-4.512611389160156,-5.204470634460449,-5.108580589294434,-4.911557674407959,-4.883035182952881
12951,-4.521052360534668,-4.834887981414795,-4.891265869140625,-4.588629722595215,-4.762167930603027
12952,-4.179296970367432,-4.546464443206787,-4.252110481262207,-4.577355861663818,-4.3560380935668945
12953,-4.854365348815918,-5.524984836578369,-5.676865100860596,-5.179496765136719,-5.286291599273682
12954,-5.415505409240723,-6.345110893249512,-6.444326877593994,-5.9562907218933105,-5.926414489746094
12955,-5.723662853240967,-6.57082986831665,-6.610105514526367,-5.891658306121826,-6.001167297363281
12956,-4.408259868621826,-5.313072681427002,-5.053616523742676,-5.058750629425049,-4.9810285568237305
12957,-4.807967662811279,-5.3030500411987305,-5.128119468688965,-5.1613640785217285,-5.030296802520752
12958,-3.6754233837127686,-4.350111961364746,-4.501200199127197,-4.076724052429199,-4.112711429595947
12959,-4.81743860244751,-5.467265605926514,-5.18934440612793,-5.3265061378479,-4.989419460296631
12960,-4.8253679275512695,-5.550906181335449,-5.460884094238281,-4.974907875061035,-5.187131881713867
12961,-3.111412286758423,-3.3939080238342285,-3.1975345611572266,-3.0231425762176514,-3.2392642498016357
12962,-4.731584548950195,-4.881821155548096,-4.871535301208496,-4.818158149719238,-4.836263179779053
12963,-3.5013017654418945,-4.037383079528809,-3.944831132888794,-3.5184593200683594,-3.527609348297119
12964,-5.342656135559082,-5.520186901092529,-5.805656433105469,-5.219563961029053,-5.6762237548828125
12965,-4.144411563873291,-4.551938533782959,-4.837591171264648,-4.221664905548096,-4.353950023651123
12966,-4.56689453125,-4.650177001953125,-4.81272029876709,-4.507270812988281,-4.692577362060547
12967,-5.089537620544434,-5.818950653076172,-5.787174701690674,-5.496960639953613,-5.291526794433594
12968,-4.793254852294922,-5.391927242279053,-5.440854549407959,-5.086535453796387,-5.292840957641602
12969,-4.082303524017334,-4.814390659332275,-4.57105016708374,-4.418967247009277,-4.632441997528076
12970,-4.162080764770508,-4.730292797088623,-4.663609027862549,-4.454646110534668,-4.141947269439697
12971,-4.882221698760986,-5.1578450202941895,-5.223503589630127,-4.883723735809326,-4.996484279632568
12972,-3.6898117065429688,-4.032527446746826,-3.969588279724121,-4.0341877937316895,-3.9819583892822266
12973,-4.198973655700684,-4.424447059631348,-4.363959789276123,-4.405498027801514,-4.414323806762695
12974,-4.219175815582275,-4.5523576736450195,-4.3543620109558105,-4.520652770996094,-4.48589563369751
12975,-4.713990211486816,-5.241407871246338,-5.0941948890686035,-5.087739944458008,-5.228514671325684
12976,-4.815335273742676,-4.991090774536133,-4.954994201660156,-4.94371223449707,-5.045462131500244
12977,-5.410726547241211,-5.598082542419434,-5.559575080871582,-5.510943412780762,-5.553682804107666
12978,-5.212733268737793,-5.462505340576172,-5.35117244720459,-5.260854721069336,-5.268649578094482
12979,-4.287882328033447,-5.170680046081543,-4.636059284210205,-4.855527877807617,-4.667587757110596
12980,-5.222195148468018,-6.964144229888916,-6.110785484313965,-6.759758949279785,-5.957359313964844
12981,-4.181187152862549,-4.907571792602539,-4.6263203620910645,-4.526980876922607,-4.544342994689941
12982,-4.286346912384033,-4.609687805175781,-4.879968643188477,-4.386803150177002,-4.57647180557251
12983,-4.149227619171143,-4.453287124633789,-4.344592094421387,-4.355884552001953,-4.362728595733643
12984,-4.698563098907471,-5.102153301239014,-5.280564785003662,-4.741419315338135,-4.8066864013671875
12985,-5.188571929931641,-5.3402814865112305,-5.5414509773254395,-5.138206481933594,-5.304697036743164
12986,-4.481591701507568,-4.71592378616333,-4.701169490814209,-4.564313888549805,-4.592062950134277
12987,-3.846006155014038,-4.227906227111816,-3.9832441806793213,-4.179976940155029,-3.9582841396331787
12988,-4.673177719116211,-4.930663108825684,-4.845757961273193,-4.795434951782227,-4.80095100402832
12989,-4.826164722442627,-5.306116104125977,-4.97404670715332,-5.24454402923584,-5.074016094207764
12990,-4.36322021484375,-4.940186977386475,-5.405520439147949,-4.49159574508667,-4.6799421310424805
12991,-4.460416793823242,-4.687122344970703,-4.490561485290527,-4.640615940093994,-4.617600440979004
12992,-4.890748023986816,-5.142511367797852,-5.0556511878967285,-5.116186618804932,-5.076426029205322
12993,-4.81898832321167,-5.128859519958496,-5.3155999183654785,-4.966930389404297,-5.056486129760742
12994,-4.602592945098877,-4.915134429931641,-5.264123916625977,-4.740969181060791,-4.866714000701904
12995,-3.61846661567688,-3.997878074645996,-4.132811546325684,-3.790367364883423,-3.855987787246704
12996,-5.074906349182129,-5.412649154663086,-5.712143421173096,-5.129342079162598,-5.417844772338867
12997,-3.73002028465271,-4.060762882232666,-3.770850419998169,-4.0364789962768555,-3.887789487838745
12998,-3.8285980224609375,-4.002123832702637,-4.012791156768799,-3.9177701473236084,-3.9439313411712646
12999,-4.661834716796875,-4.885611057281494,-5.239675045013428,-4.66902494430542,-5.010995864868164
13000,-5.221498966217041,-6.107583522796631,-5.927708148956299,-5.82407283782959,-5.674904823303223
13001,-4.330645561218262,-4.7075910568237305,-4.721236705780029,-4.461818218231201,-4.670999526977539
13002,-3.596038818359375,-4.180108070373535,-4.548527240753174,-3.7700393199920654,-4.317698955535889
13003,-4.509060382843018,-5.261139869689941,-5.0253496170043945,-5.0855607986450195,-5.185196876525879
13004,-4.634063720703125,-4.818133354187012,-4.837231636047363,-4.681143283843994,-4.733060836791992
13005,-4.402358055114746,-4.983846664428711,-5.363572120666504,-4.5751237869262695,-4.795365333557129
13006,-4.303184509277344,-4.712406635284424,-4.832986831665039,-4.497171878814697,-4.492696285247803
13007,-2.7920150756835938,-3.187326669692993,-3.0385403633117676,-2.9769883155822754,-3.080359697341919
13008,-4.304794788360596,-4.554199695587158,-4.649873733520508,-4.461159706115723,-4.488717555999756
13009,-3.210481643676758,-3.6091408729553223,-3.762810468673706,-3.4297544956207275,-3.528956174850464
13010,-5.276598930358887,-5.635355472564697,-5.466681957244873,-5.660943984985352,-5.606983661651611
13011,-5.484523773193359,-6.369594097137451,-6.579612731933594,-5.528015613555908,-5.453727722167969
13012,-4.802555084228516,-5.427001476287842,-5.70026969909668,-5.15984582901001,-5.340123176574707
13013,-4.841318607330322,-5.462620258331299,-5.359716892242432,-5.424692153930664,-5.277092456817627
13014,-5.137898921966553,-5.791858673095703,-6.152725696563721,-5.354063510894775,-5.61276388168335
13015,-4.4556169509887695,-5.009962558746338,-5.340896129608154,-4.722530841827393,-4.7088117599487305
13016,-4.470409393310547,-4.974037170410156,-5.372865676879883,-4.6031718254089355,-4.714359760284424
13017,-3.927299737930298,-4.354816436767578,-4.474596977233887,-4.0962910652160645,-4.141262054443359
13018,-5.09084939956665,-5.758272171020508,-6.107394218444824,-5.521568298339844,-5.373933792114258
13019,-4.86260461807251,-5.282947540283203,-5.533782958984375,-4.979417324066162,-5.07111930847168
13020,-3.989370822906494,-4.580723762512207,-4.416322708129883,-4.26051664352417,-4.410348892211914
13021,-5.207638263702393,-5.381491184234619,-5.5118632316589355,-5.285811901092529,-5.256124496459961
13022,-5.128106117248535,-5.2971110343933105,-5.539135456085205,-5.214756488800049,-5.375530242919922
13023,-5.718583583831787,-7.39440393447876,-6.9351019859313965,-7.709419250488281,-6.4466753005981445
13024,-5.6749186515808105,-6.235770225524902,-6.702916622161865,-5.991293907165527,-5.925778865814209
13025,-4.530526161193848,-5.427143096923828,-5.8602142333984375,-5.027924537658691,-4.972465515136719
13026,-5.272727966308594,-5.584245681762695,-5.5379767417907715,-5.187216758728027,-5.404458999633789
13027,-3.503741502761841,-3.753110408782959,-3.685629367828369,-3.623757839202881,-3.6547553539276123
13028,-5.0014567375183105,-5.2422566413879395,-5.1956787109375,-5.191198348999023,-5.188618183135986
13029,-4.195806980133057,-4.307608127593994,-4.405432224273682,-4.174317836761475,-4.159710884094238
13030,-5.214630603790283,-5.623528957366943,-5.79257869720459,-5.536992073059082,-5.730910778045654
13031,-4.59130859375,-4.800547122955322,-4.65925931930542,-4.698085784912109,-4.780272483825684
13032,-4.741971015930176,-4.929530620574951,-4.907283306121826,-4.987712860107422,-4.958733081817627
13033,-5.478884220123291,-6.314767837524414,-6.164522647857666,-6.001234531402588,-5.9356889724731445
13034,-5.917500019073486,-7.541360855102539,-7.336838722229004,-6.715915203094482,-6.073232650756836
13035,-3.927828788757324,-4.297904014587402,-4.182618618011475,-3.874562978744507,-4.298737049102783
13036,-4.227089881896973,-4.923645496368408,-4.795162200927734,-4.803532600402832,-4.562213897705078
13037,-5.503842353820801,-6.019719123840332,-6.03797721862793,-5.868938446044922,-5.722135543823242
13038,-3.8879151344299316,-4.250216484069824,-4.135621070861816,-3.988706111907959,-3.9633686542510986
13039,-5.212265491485596,-5.739725589752197,-5.776691913604736,-5.380397796630859,-5.325250625610352
13040,-4.058083534240723,-4.302566051483154,-4.188201904296875,-4.099017143249512,-4.132620334625244
13041,-4.775257110595703,-4.933819770812988,-4.898818016052246,-4.915952205657959,-4.8609490394592285
